chromosome,start,end,count,gene
chr20,60941368,60943368,1,LAMA5
chr20,60961120,60963120,1,RPS21
chr20,61001629,61003629,2,RBBP8NL
chr20,61050026,61052026,1,GATA5
chr20,61146659,61148659,1,MIR1-1HG
chr20,61272796,61274796,2,SLCO4A1
chr20,61339188,61341188,2,NTSR1
chr20,61474917,61476917,3,DPH3P1
chr20,61568440,61570440,1,GID8
chr20,61582998,61584998,1,SLC17A9
chr20,61846538,61848538,1,YTHDF1
chr20,61866234,61868234,2,BIRC7
chr20,61903136,61905136,1,ARFGAP1
chr20,62183372,62185372,2,FNDC11
chr20,62184495,62186495,1,FNDC11
chr20,62204592,62206592,1,HELZ2
chr20,62283963,62285963,2,STMN3
chr20,62366811,62368811,1,LIME1
chr20,62370210,62372210,1,SLC2A4RG
chr20,62491565,62493565,3,ABHD16B
chr20,62495580,62497580,1,TPD52L2
chr20,62581527,62583527,1,UCKL1
chr20,62609995,62611995,3,SAMD10
chr20,62611430,62613430,3,PRPF6
chr20,62687324,62689324,1,TCEA2
chr20,62693480,62695480,2,TCEA2
chr20,62714712,62716712,1,LKAAEAR1
chr20,62737184,62739184,1,NPBWR2
chr20,62794826,62796826,5,MYT1
chr20,62886047,62888047,2,PCMTD2
chr21,10989943,10991943,2,TPTE
chr21,11097925,11099925,6,BAGE4
chr21,11097925,11099925,6,BAGE2
chr21,11097925,11099925,6,BAGE3
chr21,11097925,11099925,6,BAGE5
chr21,11097937,11099937,6,BAGE
chr21,15578270,15580270,4,LIPI
chr21,15582212,15584212,1,LIPI
chr21,15587450,15589450,4,RBM11
chr21,15754509,15756509,1,HSPA13
chr21,15954723,15956723,3,SAMSN1
chr21,16436126,16438126,2,NRIP1
chr21,18884223,18886223,1,CXADR
chr21,19190703,19192703,3,C21orf91
chr21,19616149,19618149,2,CHODL
chr21,19617191,19619191,3,CHODL
chr21,19774970,19776970,3,TMPRSS15
chr21,22369613,22371613,2,NCAM2
chr21,26978801,26980801,1,MRPL39
chr21,27010593,27012593,3,JAM2
chr21,27542138,27544138,1,APP
chr21,27944723,27946723,3,CYYR1
chr21,28216728,28218728,1,ADAMTS1
chr21,28338439,28340439,2,ADAMTS5
chr21,30256695,30258695,1,N6AMT1
chr21,30364277,30366277,1,LTN1
chr21,30364280,30366280,1,LTN1
chr21,30390692,30392692,3,RWDD2B
chr21,30395937,30397937,1,USP16
chr21,30448791,30450791,4,MAP3K7CL
chr21,30670115,30672115,1,BACH1
chr21,30670736,30672736,1,BACH1
chr21,31537971,31539971,3,CLDN17
chr21,31587469,31589469,5,CLDN8
chr21,31654276,31656276,5,KRTAP24-1
chr21,31660832,31662832,3,KRTAP25-1
chr21,31709012,31711012,3,KRTAP27-1
chr21,31719924,31721924,4,KRTAP23-1
chr21,31743557,31745557,3,KRTAP13-2
chr21,31767391,31769391,2,KRTAP13-1
chr21,31797244,31799244,4,KRTAP13-3
chr21,31801571,31803571,4,KRTAP13-4
chr21,31811596,31813596,1,KRTAP15-1
chr21,31851697,31853697,5,KRTAP19-1
chr21,31858755,31860755,3,KRTAP19-2
chr21,31863275,31865275,6,KRTAP19-3
chr21,31868472,31870472,4,KRTAP19-4
chr21,31873435,31875435,4,KRTAP19-5
chr21,31913183,31915183,4,KRTAP19-6
chr21,31932632,31934632,5,KRTAP19-7
chr21,31961716,31963716,4,KRTAP22-2
chr21,31963758,31965758,7,KRTAP6-3
chr21,31970193,31972193,4,KRTAP6-2
chr21,31972405,31974405,3,KRTAP22-1
chr21,31985223,31987223,4,KRTAP6-1
chr21,31987743,31989743,5,KRTAP20-1
chr21,31991945,31993945,2,KRTAP20-4
chr21,32006554,32008554,1,KRTAP20-2
chr21,32014182,32016182,7,KRTAP20-3
chr21,32090095,32092095,3,KRTAP21-3
chr21,32118551,32120551,3,KRTAP21-2
chr21,32126746,32128746,2,KRTAP21-1
chr21,32184570,32186570,3,KRTAP8-1
chr21,32201051,32203051,1,KRTAP7-1
chr21,32409795,32411795,1,KRTAP19-8
chr21,32532257,32534257,2,TIAM1
chr21,33030934,33032934,1,SOD1
chr21,33103431,33105431,1,SCAF4
chr21,33650376,33652376,2,MIS18A
chr21,33663123,33665123,2,MRAP
chr21,33956855,33958855,1,TCP10L
chr21,33984181,33986181,1,CFAP298-TCP10L
chr21,33984181,33986181,1,CFAP298
chr21,34099250,34101250,1,SYNJ1
chr21,34099351,34101351,1,SYNJ1
chr21,34143169,34145169,1,PAXBP1
chr21,34185053,34187053,2,C21orf62
chr21,34397215,34399215,3,OLIG2
chr21,34441449,34443449,1,OLIG1
chr21,34601199,34603199,1,IFNAR2
chr21,34696213,34698213,2,IFNAR1
chr21,34851316,34853316,2,TMEM50B
chr21,34863030,34865030,1,DNAJC28
chr21,34914343,34916343,3,SON
chr21,35287158,35289158,5,ATP5PO
chr21,35735322,35737322,1,KCNE2
chr21,35746748,35748748,2,SMIM11A
chr21,35746778,35748778,2,SMIM11B
chr21,35830942,35832942,2,KCNE1B
chr21,35883573,35885573,2,KCNE1
chr21,36040461,36042461,2,CLIC6
chr21,36259987,36261987,1,RUNX1
chr21,37431662,37433662,1,SETD4
chr21,37528079,37530079,1,DOP1B
chr21,37535838,37537838,3,DOP1B
chr21,37691486,37693486,1,MORC3
chr21,37756688,37758688,1,CHAF1B
chr21,37851388,37853388,1,CLDN14
chr21,37947867,37949867,3,CLDN14
chr21,38377449,38379449,2,RIPPLY3
chr21,38444458,38446458,1,PIGP
chr21,38444483,38446483,1,TTC3
chr21,39287741,39289741,1,KCNJ6
chr21,39627619,39629619,1,KCNJ15
chr21,39869428,39871428,2,ERG
chr21,40032704,40034704,1,ERG
chr21,40554440,40556440,1,PSMG1
chr21,40720047,40722047,1,HMGN1
chr21,40758688,40760688,2,GET1
chr21,40983866,40985866,2,B3GALT5
chr21,41116333,41118333,1,IGSF5
chr21,41238346,41240346,1,PCP4
chr21,42218065,42220065,2,DSCAM
chr21,42687660,42689660,1,FAM3B
chr21,42732949,42734949,1,MX2
chr21,42791484,42793484,1,MX1
chr21,43186249,43188249,2,RIPK4
chr21,43298591,43300591,1,PRDM15
chr21,43429496,43431496,1,ZBTB21
chr21,43490425,43492425,1,UMODL1
chr21,43638266,43640266,1,ABCG1
chr21,43734706,43736706,1,TFF3
chr21,43770208,43772208,2,TFF2
chr21,43822970,43824970,2,UBASH3A
chr21,43915464,43917464,1,RSPH1
chr21,43932962,43934962,1,SLC37A1
chr21,44298693,44300693,1,WDR4
chr21,44312377,44314377,2,NDUFV3
chr21,44526688,44528688,1,U2AF1
chr21,44526716,44528716,1,U2AF1L5
chr21,45160264,45162264,3,PDXK
chr21,45208417,45210417,1,RRP1
chr21,45344278,45346278,1,AGPAT3
chr21,45718916,45720916,1,PFKL
chr21,45758285,45760285,1,CFAP410
chr21,45772483,45774483,1,TRPM2
chr21,45874368,45876368,1,LRRC3
chr21,45959078,45961078,1,KRTAP10-1
chr21,45977643,45979643,2,KRTAP10-3
chr21,46011386,46013386,1,KRTAP10-6
chr21,46030995,46032995,2,KRTAP10-8
chr21,46056272,46058272,1,KRTAP10-10
chr21,46065330,46067330,1,KRTAP10-11
chr21,46076848,46078848,2,KRTAP12-3
chr21,46085844,46087844,2,KRTAP12-2
chr21,46101078,46103078,1,KRTAP12-1
chr21,46116086,46118086,2,KRTAP10-12
chr21,46339965,46341965,2,ITGB2
chr21,46358911,46360911,1,FAM207A
chr21,46706828,46708828,1,POFUT2
chr21,46874423,46876423,1,COL18A1
chr21,47268874,47270874,1,PCBP3
chr21,47570288,47572288,2,FTCD-AS1
chr21,47574481,47576481,1,FTCD
chr21,47647738,47649738,1,LSS
chr21,47739739,47741739,3,C21orf58
chr21,47743801,47745801,2,PCNT
chr21,48024035,48026035,3,S100B
chr22,16286937,16288937,1,POTEH
chr22,17072700,17074700,1,CCT8L2
chr22,17301589,17303589,2,XKR3
chr22,17488112,17490112,2,GAB4
chr22,17564848,17566848,1,IL17RA
chr22,17645177,17647177,2,HDHD5
chr22,17839838,17841838,1,CECR2
chr22,18042138,18044138,3,SLC25A18
chr22,18110588,18112588,2,ATP6V1E1
chr22,18120349,18122349,2,BCL2L13
chr22,18388652,18390652,1,MICAL3
chr22,18559685,18561685,1,PEX26
chr22,18559759,18561759,1,PEX26
chr22,18592452,18594452,1,TUBA8
chr22,18631757,18633757,1,USP18
chr22,19278239,19280239,1,CLTCL1
chr22,19465738,19467738,1,UFD1
chr22,19466348,19468348,1,CDC45
chr22,19841371,19843371,2,RTL10
chr22,19841462,19843462,2,GNB1L
chr22,19928515,19930515,1,TXNRD2
chr22,20007591,20009591,1,TANGO2
chr22,20103818,20105818,1,TRMT2A
chr22,20103946,20105946,1,RANBP1
chr22,20118363,20120363,1,ZDHHC8
chr22,20860828,20862828,1,MED15
chr22,21127382,21129382,3,SERPIND1
chr22,21212100,21214100,1,PI4KA
chr22,21212291,21214291,1,SNAP29
chr22,21270713,21272713,1,CRKL
chr22,21335557,21337557,1,LZTR1
chr22,21385847,21387847,1,SLC7A4
chr22,21399248,21401248,2,LRRC74B
chr22,21986085,21988085,1,CCDC116
chr22,22019272,22021272,1,PPIL2
chr22,22089123,22091123,1,YPEL1
chr22,22220970,22222970,1,MAPK1
chr22,22306250,22308250,1,PPM1F
chr22,22336240,22338240,2,TOP3B
chr22,22862505,22864505,1,ZNF280B
chr22,22873624,22875624,3,ZNF280A
chr22,23228959,23230959,2,IGLL5
chr22,23486510,23488510,2,RAB36
chr22,23521551,23523551,2,BCR
chr22,23921495,23923495,2,IGLL1
chr22,23973508,23975508,1,DRICH1
chr22,24104200,24106200,2,C22orf15
chr22,24104207,24106207,2,C22orf15
chr22,24114005,24116005,1,MMP11
chr22,24128117,24130117,1,SMARCB1
chr22,24180199,24182199,1,DERL3
chr22,24197889,24199889,1,SLC2A11
chr22,24235564,24237564,1,MIF
chr22,24406819,24408819,1,CABIN1
chr22,24640110,24642110,1,GGT5
chr22,24822529,24824529,2,ADORA2A
chr22,24890250,24892250,1,UPB1
chr22,24950617,24952617,1,SNRPD3
chr22,24950903,24952903,1,GUCD1
chr22,25594816,25596816,1,CRYBB3
chr22,25614611,25616611,2,CRYBB2
chr22,25757524,25759524,2,LRP5L
chr22,25776544,25778544,1,LRP5L
chr22,25959860,25961860,1,GRK3
chr22,26137110,26139110,3,MYO18B
chr22,26878829,26880829,1,HPS4
chr22,26878849,26880849,1,SRRD
chr22,26960370,26962370,1,TPST2
chr22,27012991,27014991,3,CRYBB1
chr22,27016927,27018927,3,CRYBA4
chr22,27619688,27621688,3,LINC01638
chr22,29074853,29076853,1,TTC28
chr22,29136822,29138822,2,CHEK2
chr22,29137019,29139019,1,HSCB
chr22,29167661,29169661,1,CCDC117
chr22,29195560,29197560,1,XBP1
chr22,29701984,29703984,1,GAS2L1
chr22,29710745,29712745,1,RASL10A
chr22,29783572,29785572,1,AP1B1
chr22,29875180,29877180,2,NEFH
chr22,29948736,29950736,5,THOC5
chr22,29998544,30000544,1,NF2
chr22,30161969,30163969,1,ZMAT5
chr22,30162357,30164357,2,UQCR10
chr22,30278157,30280157,1,MTMR3
chr22,30475057,30477057,6,HORMAD2
chr22,30660806,30662806,4,OSM
chr22,30661832,30663832,3,OSM
chr22,30791929,30793929,1,SEC14L2
chr22,30820610,30822610,1,MTFP1
chr22,30900698,30902698,1,SEC14L4
chr22,30941669,30943669,2,SEC14L6
chr22,30959901,30961901,1,GAL3ST1
chr22,30969574,30971574,1,GAL3ST1
chr22,30986927,30988927,4,PES1
chr22,31002069,31004069,1,TCN2
chr22,31062877,31064877,1,DUSP18
chr22,31363273,31365273,1,MORC2
chr22,31477845,31479845,1,SMTN
chr22,31517908,31519908,1,INPP5J
chr22,31555137,31557137,1,RNF185
chr22,31643347,31645347,1,LIMK2
chr22,31687520,31689520,5,PIK3IP1
chr22,32145120,32147120,1,PRR14L
chr22,32149847,32151847,2,DEPDC5
chr22,32333440,32335440,3,C22orf24
chr22,32339478,32341478,2,YWHAH
chr22,32340348,32342348,2,C22orf24
chr22,32438018,32440018,1,SLC5A1
chr22,32554279,32556279,1,C22orf42
chr22,32752853,32754853,1,RFPL3
chr22,32852373,32854373,3,BPIFC
chr22,33453377,33455377,3,SYN3
chr22,34315416,34317416,1,LARGE1
chr22,35776059,35778059,2,HMOX1
chr22,35795115,35797115,4,MCM5
chr22,36018401,36020401,1,MB
chr22,36043423,36045423,2,APOL6
chr22,36112918,36114918,1,APOL5
chr22,36555977,36557977,3,APOL3
chr22,36634689,36636689,1,APOL2
chr22,36648116,36650116,1,APOL1
chr22,36783112,36785112,1,MYH9
chr22,36876687,36878687,1,TXN2
chr22,36924277,36926277,2,EIF3D
chr22,37097903,37099903,1,CACNG2
chr22,37171177,37173177,1,IFT27
chr22,37308674,37310674,2,CSF2RB
chr22,37414682,37416682,1,MPST
chr22,37415224,37417224,1,TST
chr22,37498693,37500693,2,TMPRSS6
chr22,37504603,37506603,1,TMPRSS6
chr22,37545030,37547030,2,IL2RB
chr22,37583330,37585330,2,C1QTNF6
chr22,37677423,37679423,2,CYTH4
chr22,37881425,37883425,2,MFNG
chr22,37881478,37883478,2,MFNG
chr22,37914210,37916210,1,CARD10
chr22,37975024,37977024,3,LGALS2
chr22,38070612,38072612,2,LGALS1
chr22,38081343,38083343,1,NOL12
chr22,38091994,38093994,2,TRIOBP
chr22,38348654,38350654,1,C22orf23
chr22,38348669,38350669,1,POLR2F
chr22,38348676,38350676,1,C22orf23
chr22,38667670,38669670,1,TMEM184B
chr22,38793527,38795527,1,TPTEP2-CSNK1E
chr22,38901345,38903345,5,DDX17
chr22,38963414,38965414,1,DMC1
chr22,38965201,38967201,2,DMC1
chr22,39076953,39078953,1,TOMM22
chr22,39095459,39097459,1,JOSD1
chr22,39151024,39153024,1,SUN2
chr22,39189161,39191161,2,DNAL4
chr22,39239017,39241017,1,NPTXR
chr22,39267339,39269339,1,CBX6
chr22,39352526,39354526,1,APOBEC3A
chr22,39352526,39354526,1,APOBEC3A_B
chr22,39472009,39474009,1,APOBEC3G
chr22,39492228,39494228,2,APOBEC3H
chr22,39547655,39549655,1,CBX7
chr22,39714670,39716670,5,RPL3
chr22,39744953,39746953,1,SYNGR1
chr22,39882228,39884228,1,MGAT3
chr22,39897234,39899234,1,MIEF1
chr22,39965757,39967757,2,CACNA1I
chr22,40288794,40290794,3,ENTHD1
chr22,40296085,40298085,1,GRAP2
chr22,40321594,40323594,4,GRAP2
chr22,40765565,40767565,1,SGSM3
chr22,40858444,40860444,1,MRTFA
chr22,41031723,41033723,1,MRTFA
chr22,41214403,41216403,3,SLC25A17
chr22,41257130,41259130,1,DNAJB7
chr22,41487613,41489613,1,EP300
chr22,41681021,41683021,2,RANGAP1
chr22,41681255,41683255,2,RANGAP1
chr22,41863708,41865708,2,PHF5A
chr22,41864128,41866128,4,ACO2
chr22,41939493,41941493,1,POLR3H
chr22,41984871,41986871,1,PMM1
chr22,42094517,42096517,4,MEI1
chr22,42321821,42323821,1,TNFRSF13C
chr22,42342168,42344168,2,CENPM
chr22,42393728,42395728,1,WBP2NL
chr22,42465846,42467846,1,NAGA
chr22,42469254,42471254,1,PHETA2
chr22,42610347,42612347,3,TCF20
chr22,42678933,42680933,2,TCF20
chr22,42914829,42916829,3,RRP7A
chr22,42948867,42950867,1,SERHL2
chr22,43009968,43011968,3,POLDIP3
chr22,43035607,43037607,1,ATP5MGL
chr22,43044405,43046405,1,CYB5R3
chr22,43115916,43117916,1,A4GALT
chr22,43116307,43118307,1,A4GALT
chr22,43252408,43254408,1,ARFGAP3
chr22,43342047,43344047,2,PACSIN2
chr22,43484434,43486434,2,TTLL1
chr22,43582137,43584137,2,TTLL12
chr22,43807019,43809019,1,MPPED1
chr22,44207217,44209217,3,EFCAB6
chr22,44318618,44320618,1,PNPLA3
chr22,44350260,44352260,2,SAMM50
chr22,44394090,44396090,2,PARVB
chr22,44575769,44577769,1,PARVG
chr22,45147437,45149437,1,ARHGAP8
chr22,45558725,45560725,1,NUP50
chr22,45679867,45681867,1,UPK3A
chr22,45703840,45705840,1,FAM118A
chr22,45808500,45810500,1,SMC1B
chr22,45808571,45810571,1,RIBC2
chr22,45897718,45899718,3,FBLN1
chr22,46066677,46068677,2,ATXN10
chr22,46449024,46451024,1,PRR34
chr22,46645193,46647193,1,CDPF1
chr22,46730297,46732297,1,TRMU
chr22,47015298,47017298,2,GRAMD4
chr22,48884271,48886271,2,TAFA5
chr22,50050190,50052190,1,C22orf34
chr22,50246496,50248496,1,ZBED4
chr22,50450055,50452055,2,IL17REL
chr22,50527434,50529434,4,MOV10L1
chr22,50638407,50640407,1,SELENOO
chr22,50945644,50947644,1,NCAPH2
chr22,50963034,50965034,1,SCO2
chr22,50963868,50965868,2,SCO2
chr22,50967514,50969514,1,TYMP
chr22,50970008,50972008,1,ODF3B
chr22,51016096,51018096,1,CPT1B
chr22,51175651,51177651,1,ACR
chr3,237278,239278,2,CHL1
chr3,1133341,1135341,2,CNTN6
chr3,2279512,2281512,6,CNTN4
chr3,3151058,3153058,3,IL5RA
chr3,3220401,3222401,2,CRBN
chr3,3840114,3842114,1,LRRN1
chr3,5162929,5164929,1,ARL8B
chr3,6901801,6903801,2,GRM7
chr3,8685484,8687484,2,SSUH2
chr3,8692764,8694764,6,SSUH2
chr3,8774485,8776485,2,CAV3
chr3,8810300,8812300,1,OXTR
chr3,9004159,9006159,1,RAD18
chr3,9403716,9405716,1,THUMPD3
chr3,9594486,9596486,1,LHFPL4
chr3,9690116,9692116,4,MTMR14
chr3,9744490,9746490,1,CPNE9
chr3,9810668,9812668,1,CAMK1
chr3,9919740,9921740,2,CIDEC
chr3,9920938,9922938,3,CIDEC
chr3,9931270,9933270,1,JAGN1
chr3,9943511,9945511,1,IL17RE
chr3,9993099,9995099,2,PRRT3
chr3,10156332,10158332,3,BRK1
chr3,10182318,10184318,1,VHL
chr3,10205562,10207562,2,IRAK2
chr3,10289176,10291176,2,TATDN2
chr3,10361872,10363872,1,SEC13
chr3,10856884,10858884,1,SLC6A11
chr3,11293384,11295384,5,HRH1
chr3,11313009,11315009,2,ATG7
chr3,11761242,11763242,4,VGLL4
chr3,12044833,12046833,1,SYN2
chr3,12199851,12201851,1,TIMP4
chr3,12352878,12354878,1,PPARG
chr3,12525009,12527009,3,TSEN2
chr3,12585963,12587963,5,MKRN2OS
chr3,12704700,12706700,1,RAF1
chr3,12799808,12801808,3,TMEM40
chr3,12809956,12811956,1,TMEM40
chr3,12882081,12884081,1,RPL32
chr3,13008198,13010198,1,IQSEC1
chr3,13460819,13462819,3,NUP210
chr3,13520714,13522714,1,HDAC11
chr3,13520843,13522843,1,HDAC11
chr3,14165371,14167371,1,CHCHD4
chr3,14165439,14167439,1,TMEM43
chr3,14219172,14221172,3,XPC
chr3,14219227,14221227,3,LSM3
chr3,14580850,14582850,2,GRIP2
chr3,14692252,14694252,4,CCDC174
chr3,14715605,14717605,3,C3orf20
chr3,14859468,14861468,1,FGD5
chr3,14988090,14990090,1,NR2C2
chr3,15105844,15107844,1,MRPS25
chr3,15139664,15141664,1,RBSN
chr3,15246732,15248732,2,CAPN7
chr3,15373136,15375136,1,SH3BP5
chr3,15381901,15383901,2,SH3BP5
chr3,15562258,15564258,1,COLQ
chr3,15900053,15902053,1,ANKRD28
chr3,16214828,16216828,1,GALNT15
chr3,16305496,16307496,1,DPH3
chr3,16305584,16307584,1,OXNAD1
chr3,16645297,16647297,2,DAZL
chr3,18479265,18481265,1,SATB1
chr3,19189016,19191016,1,KCNH8
chr3,19974706,19976706,1,EFHB
chr3,19987517,19989517,2,EFHB
chr3,19987571,19989571,1,RAB5A
chr3,20052765,20054765,2,PP2D1
chr3,20226725,20228725,1,SGO1
chr3,21791816,21793816,5,ZNF385D
chr3,23850933,23852933,1,UBE2E1
chr3,24535313,24537313,1,THRB
chr3,25468753,25470753,2,RARB
chr3,26663296,26665296,1,LRRC3B
chr3,26664190,26666190,2,LRRC3B
chr3,27257014,27259014,2,NEK10
chr3,27409951,27411951,2,NEK10
chr3,28282123,28284123,2,CMC1
chr3,28389618,28391618,3,AZI2
chr3,28389639,28391639,3,ZCWPW2
chr3,29321802,29323802,3,RBMS3
chr3,30646993,30648993,1,TGFBR2
chr3,30935153,30937153,3,GADL1
chr3,32022265,32024265,2,ZNF860
chr3,32022342,32024342,2,OSBPL10
chr3,32279170,32281170,2,CMTM8
chr3,32432162,32434162,2,CMTM7
chr3,32725636,32727636,2,CNOT10
chr3,32992065,32994065,6,CCR4
chr3,33137293,33139293,1,TMPPE
chr3,33137722,33139722,1,GLB1
chr3,33259707,33261707,1,SUSD5
chr3,33839062,33841062,1,PDCD6IP
chr3,35720115,35722115,4,ARPP21
chr3,35721428,35723428,2,ARPP21
chr3,36420978,36422978,1,STAC
chr3,36780352,36782352,1,DCLK3
chr3,37215096,37217096,1,LRRFIP2
chr3,37216851,37218851,2,LRRFIP2
chr3,37451628,37453628,1,C3orf35
chr3,38079695,38081695,1,DLEC1
chr3,38177733,38179733,1,ACAA1
chr3,38178968,38180968,2,MYD88
chr3,38306297,38308297,1,SLC22A13
chr3,38322784,38324784,1,SLC22A14
chr3,38346426,38348426,1,SLC22A14
chr3,38536762,38538762,1,EXOG
chr3,38690163,38692163,1,SCN5A
chr3,38834501,38836501,1,SCN10A
chr3,39092436,39094436,4,SCN11A
chr3,39092476,39094476,4,WDR48
chr3,39148391,39150391,1,GORASP1
chr3,39148854,39150854,1,GORASP1
chr3,39187921,39189921,1,CSRNP1
chr3,39194102,39196102,1,CSRNP1
chr3,39320527,39322527,3,CX3CR1
chr3,39321764,39323764,2,CX3CR1
chr3,39447179,39449179,2,RPSA
chr3,39508063,39510063,1,MOBP
chr3,39849404,39851404,1,MYRIP
chr3,39850150,39852150,1,MYRIP
chr3,40497782,40499782,1,RPL14
chr3,40497829,40499829,1,RPL14
chr3,40546529,40548529,1,ZNF620
chr3,40565368,40567368,2,ZNF621
chr3,42002932,42004932,1,ULK4
chr3,42529790,42531790,5,VIPR1
chr3,42622331,42624331,2,SS18L2
chr3,42622520,42624520,1,SEC22C
chr3,42641146,42643146,1,NKTR
chr3,42641572,42643572,1,SEC22C
chr3,42694175,42696175,3,ZBTB47
chr3,42743319,42745319,1,HHATL
chr3,42813745,42815745,2,CCDC13
chr3,42844934,42846934,2,HIGD1A
chr3,42845027,42847027,2,HIGD1A
chr3,42849963,42851963,1,ACKR2
chr3,42946401,42948401,1,ZNF662
chr3,42946657,42948657,1,ZNF662
chr3,43327003,43329003,1,SNRK
chr3,43662569,43664569,1,ANO10
chr3,43731361,43733361,1,ABHD5
chr3,44282377,44284377,2,TOPAZ1
chr3,44378943,44380943,2,TCAIM
chr3,44463429,44465429,2,C3orf86
chr3,44595666,44597666,2,ZKSCAN7
chr3,44625341,44627341,3,ZNF660
chr3,44753134,44755134,3,ZNF502
chr3,44802173,44804173,1,KIAA1143
chr3,44802208,44804208,1,KIF15
chr3,44902400,44904400,1,TMEM42
chr3,44915097,44917097,1,TGM4
chr3,45066758,45068758,1,CLEC3B
chr3,45070621,45072621,1,CLEC3B
chr3,45882650,45884650,1,LZTFL1
chr3,45956216,45958216,2,LZTFL1
chr3,46036316,46038316,1,FYCO1
chr3,46067979,46069979,1,XCR1
chr3,46248832,46250832,2,CCR1
chr3,46282871,46284871,3,CCR3
chr3,46394234,46396234,2,CCR2
chr3,46410632,46412632,2,CCR5
chr3,46448048,46450048,1,CCRL2
chr3,46538484,46540484,2,RTP3
chr3,46607040,46609040,1,LRRC2
chr3,46615044,46617044,1,TDGF1
chr3,46618075,46620075,2,TDGF1
chr3,46758373,46760373,1,PRSS50
chr3,46903973,46905973,1,MYL3
chr3,46918235,46920235,3,PTH1R
chr3,47017257,47019257,2,CCDC12
chr3,47204467,47206467,2,SETD2
chr3,47516449,47518449,1,SCAP
chr3,47554199,47556199,1,ELP6
chr3,47619359,47621359,1,CSPG5
chr3,47620730,47622730,2,CSPG5
chr3,47822405,47824405,4,SMARCC1
chr3,48281595,48283595,1,ZNF589
chr3,48368831,48370831,2,SPINK8
chr3,48412708,48414708,1,FBXW12
chr3,48540682,48542682,1,SHISA5
chr3,48600201,48602201,1,UCN2
chr3,48646098,48648098,1,UQCRC1
chr3,48658288,48660288,1,TMEM89
chr3,48670279,48672279,1,SLC26A6
chr3,48671926,48673926,2,SLC26A6
chr3,48753711,48755711,1,IP6K2
chr3,48935426,48937426,2,SLC25A20
chr3,48955252,48957252,1,ARIH2
chr3,48955818,48957818,1,ARIH2OS
chr3,49055041,49057041,1,DALRD3
chr3,49130065,49132065,1,QRICH1
chr3,49141562,49143562,1,QARS1
chr3,49228291,49230291,3,C3orf84
chr3,49234860,49236860,1,CCDC36
chr3,49235932,49237932,4,CCDC36
chr3,49376536,49378536,3,USP4
chr3,49448638,49450638,2,TCTA
chr3,49459111,49461111,1,AMT
chr3,49465757,49467757,1,NICN1
chr3,49710434,49712434,1,APEH
chr3,49725196,49727196,2,MST1
chr3,49725931,49727931,3,RNF123
chr3,49760407,49762407,1,GMPPB
chr3,49836268,49838268,1,CDHR4
chr3,49839686,49841686,1,INKA1
chr3,49850391,49852391,1,UBA7
chr3,49976476,49978476,1,RBM6
chr3,50125340,50127340,1,RBM5
chr3,50228042,50230042,1,GNAT1
chr3,50315457,50317457,2,LSMEM2
chr3,50329026,50331026,2,IFRD2
chr3,50364669,50366669,1,TUSC2
chr3,50540028,50542028,1,CACNA2D2
chr3,50604223,50606223,2,C3orf18
chr3,50605582,50607582,1,HEMK1
chr3,50648262,50650262,1,CISH
chr3,51421667,51423667,4,MANF
chr3,51427698,51429698,1,RBM15B
chr3,51571698,51573698,2,RAD54L2
chr3,51812203,51814203,3,IQCF6
chr3,51859898,51861898,4,IQCF3
chr3,51894644,51896644,3,IQCF2
chr3,51908600,51910600,1,IQCF5
chr3,52008041,52010041,1,ABHD14A
chr3,52008041,52010041,1,ABHD14A-ACY1
chr3,52016299,52018299,3,ACY1
chr3,52231098,52233098,1,ALAS1
chr3,52259179,52261179,1,TLR9
chr3,52278808,52280808,2,PPM1M
chr3,52279185,52281185,2,PPM1M
chr3,52311659,52313659,1,WDR82
chr3,52320835,52322835,3,GLYCTK
chr3,52349334,52351334,1,DNAH1
chr3,52478101,52480101,1,SEMA3G
chr3,52487057,52489057,1,TNNC1
chr3,52488523,52490523,2,NISCH
chr3,52569620,52571620,1,SMIM4
chr3,52718935,52720935,1,GNL3
chr3,52736714,52738714,4,GLT8D1
chr3,52738856,52740856,1,SPCS1
chr3,52739099,52741099,2,GLT8D1
chr3,52803965,52805965,3,NEK4
chr3,52810601,52812601,2,ITIH1
chr3,52811508,52813508,2,ITIH1
chr3,52863717,52865717,1,ITIH4
chr3,52868235,52870235,2,MUSTN1
chr3,52930597,52932597,1,STIMATE-MUSTN1
chr3,52930597,52932597,1,STIMATE
chr3,53380654,53382654,1,DCP1A
chr3,53528075,53530075,1,CACNA1D
chr3,53879420,53881420,2,CHDH
chr3,53879576,53881576,2,IL17RB
chr3,53915229,53917229,2,ACTR8
chr3,53925042,53927042,1,SELENOK
chr3,54961101,54963101,2,LRTM1
chr3,55000115,55002115,3,LRTM1
chr3,55514426,55516426,2,WNT5A
chr3,56501391,56503391,1,ERC2
chr3,56590183,56592183,1,CCDC66
chr3,56697074,56699074,2,TASOR
