chromosome,start,end,count,length
chr2,85765100,85767100,0,2001
chr2,85787657,85789657,2,2001
chr2,85803613,85805613,2,2001
chr2,85810530,85812530,0,2001
chr2,85821836,85823836,0,2001
chr2,85828822,85830822,1,2001
chr2,85838179,85840179,1,2001
chr2,85842214,85844214,1,2001
chr2,85894864,85896864,1,2001
chr2,85920413,85922413,1,2001
chr2,85979908,85981908,1,2001
chr2,86093793,86095793,0,2001
chr2,86115157,86117157,0,2001
chr2,86332278,86334278,1,2001
chr2,86332304,86334304,1,2001
chr2,86421893,86423893,2,2001
chr2,86425555,86427555,2,2001
chr2,86563777,86565777,0,2001
chr2,86564206,86566206,3,2001
chr2,86667270,86669270,0,2001
chr2,86667583,86669583,0,2001
chr2,86789620,86791620,1,2001
chr2,86850000,86852000,1,2001
chr2,86946413,86948413,1,2001
chr2,86947245,86949245,1,2001
chr2,87017837,87019837,1,2001
chr2,87034519,87036519,1,2001
chr2,87088047,87090047,1,2001
chr2,87139934,87141934,0,2001
chr2,87143737,87145737,0,2001
chr2,87247969,87249969,0,2001
chr2,87247973,87249973,0,2001
chr2,88046605,88048605,0,2001
chr2,88046609,88048609,0,2001
chr2,88124286,88126286,0,2001
chr2,88284309,88286309,2,2001
chr2,88354320,88356320,0,2001
chr2,88366298,88368298,3,2001
chr2,88426650,88428650,0,2001
chr2,88468813,88470813,0,2001
chr2,88471657,88473657,3,2001
chr2,88751053,88753053,0,2001
chr2,88823168,88825168,0,2001
chr2,88923447,88925447,1,2001
chr2,88926094,88928094,0,2001
chr2,88990175,88992175,2,2001
chr2,95536177,95538177,2,2001
chr2,95690399,95692399,1,2001
chr2,95786302,95788302,0,2001
chr2,95786772,95788772,1,2001
chr2,95824330,95826330,0,2001
chr2,95830161,95832161,0,2001
chr2,95939195,95941195,3,2001
chr2,95962071,95964071,1,2001
chr2,96011767,96013767,1,2001
chr2,96067447,96069447,3,2001
chr2,96149479,96151479,0,2001
chr2,96256765,96258765,0,2001
chr2,96657068,96659068,0,2001
chr2,96699993,96701993,1,2001
chr2,96780984,96782984,0,2001
chr2,96803175,96805175,0,2001
chr2,96810179,96812179,0,2001
chr2,96873573,96875573,0,2001
chr2,96930751,96932751,0,2001
chr2,96930883,96932883,0,2001
chr2,96970307,96972307,1,2001
chr2,96990061,96992061,1,2001
chr2,96990934,96992934,1,2001
chr2,97000478,97002478,1,2001
chr2,97170122,97172122,1,2001
chr2,97201455,97203455,0,2001
chr2,97303116,97305116,1,2001
chr2,97307473,97309473,1,2001
chr2,97404813,97406813,1,2001
chr2,97425638,97427638,0,2001
chr2,97480990,97482990,1,2001
chr2,97508758,97510758,2,2001
chr2,97522756,97524756,3,2001
chr2,97534735,97536735,0,2001
chr2,97562870,97564870,1,2001
chr2,97651301,97653301,1,2001
chr2,97759619,97761619,3,2001
chr2,97777889,97779889,0,2001
chr2,98205428,98207428,0,2001
chr2,98261520,98263520,1,2001
chr2,98279561,98281561,1,2001
chr2,98285205,98287205,1,2001
chr2,98329030,98331030,1,2001
chr2,98611354,98613354,2,2001
chr2,98702594,98704594,2,2001
chr2,98764957,98766957,1,2001
chr2,98961617,98963617,3,2001
chr2,99060320,99062320,1,2001
chr2,99223981,99225981,2,2001
chr2,99224010,99226010,2,2001
chr2,99278936,99280936,3,2001
chr2,99346589,99348589,3,2001
chr2,99551684,99553684,1,2001
chr2,99756892,99758892,0,2001
chr2,99757075,99759075,0,2001
chr2,99757166,99759166,0,2001
chr2,99770417,99772417,0,2001
chr2,99770536,99772536,0,2001
chr2,99796524,99798524,0,2001
chr2,99796541,99798541,0,2001
chr2,99870570,99872570,1,2001
chr2,99916639,99918639,1,2001
chr2,99951860,99953860,2,2001
chr2,99952833,99954833,2,2001
chr2,100105518,100107518,0,2001
chr2,100721045,100723045,1,2001
chr2,100758037,100760037,3,2001
chr2,100938195,100940195,0,2001
chr2,101033130,101035130,3,2001
chr2,101085943,101087943,3,2001
chr2,101178417,101180417,3,2001
chr2,101435612,101437612,1,2001
chr2,101617690,101619690,2,2001
chr2,101766909,101768909,0,2001
chr2,101868344,101870344,2,2001
chr2,101924178,101926178,1,2001
chr2,102002965,102004965,1,2001
chr2,102090165,102092165,0,2001
chr2,102313164,102315164,1,2001
chr2,102313537,102315537,1,2001
chr2,102607305,102609305,0,2001
chr2,102758235,102760235,2,2001
chr2,102802432,102804432,0,2001
chr2,102802773,102804773,0,2001
chr2,102926961,102928961,5,2001
chr2,102971742,102973742,0,2001
chr2,103034249,103036249,2,2001
chr2,103088761,103090761,1,2001
chr2,103234992,103236992,0,2001
chr2,103352347,103354347,0,2001
chr2,103352364,103354364,0,2001
chr2,103377489,103379489,0,2001
chr2,105469525,105471525,1,2001
chr2,105653482,105655482,1,2001
chr2,105857199,105859199,0,2001
chr2,105945171,105947171,0,2001
chr2,105952815,105954815,1,2001
chr2,106014575,106016575,2,2001
chr2,106360519,106362519,3,2001
chr2,106467203,106469203,1,2001
chr2,106681112,106683112,4,2001
chr2,106809795,106811795,2,2001
chr2,107083801,107085801,0,2001
chr2,107102811,107104811,1,2001
chr2,107501610,107503610,2,2001
chr2,107502563,107504563,1,2001
chr2,108442387,108444387,1,2001
chr2,108601969,108603969,1,2001
chr2,108855447,108857447,3,2001
chr2,108904094,108906094,3,2001
chr2,108993366,108995366,1,2001
chr2,109064576,109066576,3,2001
chr2,109203756,109205756,2,2001
chr2,109222616,109224616,1,2001
chr2,109334936,109336936,1,2001
chr2,109402205,109404205,2,2001
chr2,109604828,109606828,2,2001
chr2,109744996,109746996,0,2001
chr2,110370783,110372783,0,2001
chr2,110370910,110372910,0,2001
chr2,110549334,110551334,0,2001
chr2,110550965,110552965,0,2001
chr2,110655008,110657008,0,2001
chr2,110873143,110875143,0,2001
chr2,110961639,110963639,0,2001
chr2,111001997,111003997,0,2001
chr2,111229652,111231652,0,2001
chr2,111333678,111335678,0,2001
chr2,111335309,111337309,0,2001
chr2,111434684,111436684,1,2001
chr2,111489149,111491149,0,2001
chr2,111877490,111879490,0,2001
chr2,112640741,112642741,0,2001
chr2,112655190,112657190,0,2001
chr2,112811799,112813799,1,2001
chr2,112894961,112896961,0,2001
chr2,113011664,113013664,2,2001
chr2,113032177,113034177,0,2001
chr2,113190107,113192107,0,2001
chr2,113190222,113192222,0,2001
chr2,113238742,113240742,0,2001
chr2,113298491,113300491,1,2001
chr2,113341013,113343013,3,2001
chr2,113402433,113404433,0,2001
chr2,113478062,113480062,0,2001
chr2,113521254,113523254,1,2001
chr2,113541975,113543975,0,2001
chr2,113593356,113595356,4,2001
chr2,113669547,113671547,2,2001
chr2,113734595,113736595,2,2001
chr2,113762037,113764037,1,2001
chr2,113809444,113811444,0,2001
chr2,113815214,113817214,3,2001
chr2,113815684,113817684,3,2001
chr2,113824546,113826546,1,2001
chr2,113828894,113830894,2,2001
chr2,113874469,113876469,1,2001
chr2,113930559,113932559,1,2001
chr2,114035498,114037498,1,2001
chr2,114194267,114196267,0,2001
chr2,114255660,114257660,0,2001
chr2,114383805,114385805,1,2001
chr2,114513270,114515270,1,2001
chr2,114513400,114515400,1,2001
chr2,114646510,114648510,0,2001
chr2,114647174,114649174,1,2001
chr2,115198934,115200934,6,2001
chr2,115918683,115920683,0,2001
chr2,118571254,118573254,1,2001
chr2,118770739,118772739,1,2001
chr2,118844993,118846993,3,2001
chr2,118845125,118847125,3,2001
chr2,119604759,119606759,0,2001
chr2,119698744,119700744,1,2001
chr2,119915471,119917471,0,2001
chr2,119980383,119982383,0,2001
chr2,120123318,120125318,0,2001
chr2,120123499,120125499,0,2001
chr2,120188445,120190445,1,2001
chr2,120281028,120283028,2,2001
chr2,120301007,120303007,1,2001
chr2,120435742,120437742,0,2001
chr2,120516206,120518206,0,2001
chr2,120769603,120771603,2,2001
chr2,120979984,120981984,0,2001
chr2,121009413,121011413,0,2001
chr2,121102717,121104717,1,2001
chr2,121553866,121555866,1,2001
chr2,122041778,122043778,0,2001
chr2,122406052,122408052,0,2001
chr2,122493503,122495503,0,2001
chr2,122512120,122514120,2,2001
chr2,127412510,127414510,3,2001
chr2,127655461,127657461,1,2001
chr2,127863903,127865903,0,2001
chr2,127962343,127964343,1,2001
chr2,128050752,128052752,2,2001
chr2,128099805,128101805,0,2001
chr2,128174995,128176995,0,2001
chr2,128283087,128285087,1,2001
chr2,128292377,128294377,1,2001
chr2,128402438,128404438,1,2001
chr2,128421167,128423167,3,2001
chr2,128431764,128433764,0,2001
chr2,128457596,128459596,2,2001
chr2,128567761,128569761,0,2001
chr2,128614729,128616729,2,2001
chr2,128641434,128643434,0,2001
chr2,128642514,128644514,0,2001
chr2,128783869,128785869,0,2001
chr2,128847753,128849753,1,2001
chr2,129075171,129077171,0,2001
chr2,130736234,130738234,1,2001
chr2,130885795,130887795,0,2001
chr2,130901707,130903707,2,2001
chr2,130938330,130940330,0,2001
chr2,130938494,130940494,0,2001
chr2,130955034,130957034,0,2001
chr2,131098797,131100797,1,2001
chr2,131098956,131100956,1,2001
chr2,131099254,131101254,0,2001
chr2,131112579,131114579,1,2001
chr2,131265808,131267808,0,2001
chr2,131277666,131279666,0,2001
chr2,131356148,131358148,1,2001
chr2,131356251,131358251,1,2001
chr2,131368105,131370105,1,2001
chr2,131485642,131487642,1,2001
chr2,131512076,131514076,1,2001
chr2,131512223,131514223,1,2001
chr2,131850033,131852033,0,2001
chr2,131861419,131863419,0,2001
chr2,131974923,131976923,2,2001
chr2,132120731,132122731,3,2001
chr2,132232579,132234579,4,2001
chr2,132249064,132251064,0,2001
chr2,132284247,132286247,4,2001
chr2,132438999,132440999,1,2001
chr2,132558234,132560234,2,2001
chr2,133063716,133065716,3,2001
chr2,133173146,133175146,0,2001
chr2,133426943,133428943,0,2001
chr2,133428152,133430152,0,2001
chr2,134325031,134327031,4,2001
chr2,135010829,135012829,1,2001
chr2,135475571,135477571,1,2001
chr2,135595185,135597185,2,2001
chr2,135675391,135677391,1,2001
chr2,135781248,135783248,3,2001
chr2,135808834,135810834,4,2001
chr2,136287300,136289300,2,2001
chr2,136287806,136289806,2,2001
chr2,136288024,136290024,2,2001
chr2,136342892,136344892,2,2001
chr2,136498188,136500188,0,2001
chr2,136593750,136595750,0,2001
chr2,136633047,136635047,0,2001
chr2,136742254,136744254,1,2001
chr2,136872805,136874805,0,2001
chr2,137522131,137524131,1,2001
chr2,138720807,138722807,2,2001
chr2,139258349,139260349,1,2001
chr2,139536811,139538811,4,2001
chr2,142888270,142890270,3,2001
chr2,143634194,143636194,1,2001
chr2,143885898,143887898,2,2001
chr2,144993906,144995906,1,2001
chr2,145051060,145053060,3,2001
chr2,145276958,145278958,3,2001
chr2,148601085,148603085,2,2001
chr2,148601563,148603563,2,2001
chr2,148777316,148779316,3,2001
chr2,148777579,148779579,3,2001
chr2,148778173,148780173,0,2001
chr2,149401559,149403559,0,2001
chr2,149631791,149633791,3,2001
chr2,149893980,149895980,3,2001
chr2,149973687,149975687,5,2001
chr2,150185498,150187498,1,2001
chr2,150186028,150188028,0,2001
chr2,150443330,150445330,0,2001
chr2,151343209,151345209,2,2001
chr2,152117389,152119389,1,2001
chr2,152145430,152147430,2,2001
chr2,152213105,152215105,2,2001
chr2,152265396,152267396,1,2001
chr2,152590001,152592001,3,2001
chr2,152684009,152686009,0,2001
chr2,152954681,152956681,0,2001
chr2,153031506,153033506,1,2001
chr2,153190750,153192750,2,2001
chr2,153573139,153575139,1,2001
chr2,153573406,153575406,0,2001
chr2,153573526,153575526,0,2001
chr2,153574150,153576150,1,2001
chr2,154334322,154336322,0,2001
chr2,154727410,154729410,4,2001
chr2,154799906,154801906,6,2001
chr2,155554092,155556092,0,2001
chr2,157188287,157190287,2,2001
chr2,157291899,157293899,0,2001
chr2,158113109,158115109,0,2001
chr2,158183225,158185225,1,2001
chr2,158299604,158301604,2,2001
chr2,158453072,158455072,1,2001
chr2,158484399,158486399,0,2001
chr2,158730623,158732623,2,2001
chr2,158850690,158852690,2,2001
chr2,158957381,158959381,1,2001
chr2,159312265,159314265,1,2001
chr2,159312391,159314391,1,2001
chr2,159650828,159652828,1,2001
chr2,159824145,159826145,2,2001
chr2,160142063,160144063,1,2001
chr2,160142310,160144310,1,2001
chr2,160472112,160474112,0,2001
chr2,160567967,160569967,0,2001
chr2,160653766,160655766,2,2001
chr2,160760267,160762267,1,2001
chr2,160918126,160920126,1,2001
chr2,161055824,161057824,3,2001
chr2,161349318,161351318,1,2001
chr2,161992465,161994465,1,2001
chr2,162015938,162017938,4,2001
chr2,162163785,162165785,1,2001
chr2,162271604,162273604,3,2001
chr2,162479844,162481844,4,2001
chr2,162930052,162932052,1,2001
chr2,163007914,163009914,2,2001
chr2,163099067,163101067,2,2001
chr2,163174218,163176218,1,2001
chr2,163174272,163176272,2,2001
chr2,163199582,163201582,0,2001
chr2,163694257,163696257,0,2001
chr2,164591517,164593517,0,2001
chr2,165424060,165426060,1,2001
chr2,165477360,165479360,0,2001
chr2,165696928,165698928,1,2001
chr2,165697678,165699678,1,2001
chr2,165811035,165813035,0,2001
chr2,166059577,166061577,1,2001
chr2,166094911,166096911,2,2001
chr2,166149340,166151340,1,2001
chr2,166325156,166327156,2,2001
chr2,166427845,166429845,2,2001
chr2,166649803,166651803,1,2001
chr2,166809348,166811348,4,2001
chr2,166983549,166985549,6,2001
chr2,167231497,167233497,0,2001
chr2,167342481,167344481,2,2001
chr2,167743996,167745996,2,2001
chr2,168674181,168676181,2,2001
chr2,169103105,169105105,0,2001
chr2,169311758,169313758,1,2001
chr2,169658099,169660099,0,2001
chr2,169658106,169660106,0,2001
chr2,169745944,169747944,3,2001
chr2,169756749,169758749,0,2001
chr2,169886833,169888833,4,2001
chr2,169928084,169930084,1,2001
chr2,170218122,170220122,0,2001
chr2,170335005,170337005,1,2001
chr2,170365211,170367211,0,2001
chr2,170429431,170431431,2,2001
chr2,170439849,170441849,1,2001
chr2,170549931,170551931,0,2001
chr2,170549963,170551963,0,2001
chr2,170589355,170591355,0,2001
chr2,170654321,170656321,2,2001
chr2,170654537,170656537,2,2001
chr2,170680441,170682441,0,2001
chr2,170683017,170685017,1,2001
chr2,171033654,171035654,4,2001
chr2,171570856,171572856,0,2001
chr2,171639295,171641295,0,2001
chr2,171672199,171674199,0,2001
chr2,171783947,171785947,1,2001
chr2,172016410,172018410,0,2001
chr2,172086824,172088824,4,2001
chr2,172289619,172291619,1,2001
chr2,172289760,172291760,1,2001
chr2,172290313,172292313,0,2001
chr2,172377865,172379865,2,2001
chr2,172542918,172544918,1,2001
chr2,172543181,172545181,1,2001
chr2,172749816,172751816,1,2001
chr2,172777934,172779934,1,2001
chr2,172863803,172865803,0,2001
chr2,172949207,172951207,2,2001
chr2,172966478,172968478,1,2001
chr2,173291282,173293282,0,2001
chr2,173419696,173421696,0,2001
chr2,173599524,173601524,0,2001
chr2,173685314,173687314,2,2001
chr2,173939564,173941564,1,2001
chr2,174218560,174220560,0,2001
chr2,174827947,174829947,0,2001
chr2,174829430,174831430,0,2001
chr2,175112398,175114398,1,2001
chr2,175198820,175200820,2,2001
chr2,175259443,175261443,0,2001
chr2,175259456,175261456,0,2001
chr2,175350816,175352816,0,2001
chr2,175498307,175500307,3,2001
chr2,175546627,175548627,1,2001
chr2,175628200,175630200,1,2001
chr2,175868981,175870981,0,2001
chr2,175869107,175871107,0,2001
chr2,176031934,176033934,1,2001
chr2,176045391,176047391,2,2001
chr2,176045490,176047490,2,2001
chr2,176866073,176868073,2,2001
chr2,176947690,176949690,0,2001
chr2,176956531,176958531,0,2001
chr2,176963529,176965529,0,2001
chr2,176971083,176973083,0,2001
chr2,176980491,176982491,1,2001
chr2,176986412,176988412,0,2001
chr2,176993467,176995467,2,2001
chr2,177015112,177017112,0,2001
chr2,177027804,177029804,1,2001
chr2,177052306,177054306,0,2001
chr2,177133122,177135122,1,2001
chr2,178076421,178078421,1,2001
chr2,178127859,178129859,0,2001
chr2,178128859,178130859,0,2001
chr2,178256470,178258470,1,2001
chr2,178416524,178418524,1,2001
chr2,178482694,178484694,0,2001
chr2,178752466,178754466,1,2001
chr2,178976150,178978150,2,2001
chr2,179058207,179060207,0,2001
chr2,179314484,179316484,1,2001
chr2,179314958,179316958,0,2001
chr2,179315162,179317162,0,2001
chr2,179342355,179344355,0,2001
chr2,179344198,179346198,0,2001
chr2,179671150,179673150,1,2001
chr2,179913786,179915786,5,2001
chr2,180128350,180130350,0,2001
chr2,180610237,180612237,1,2001
chr2,180725232,180727232,1,2001
chr2,180870780,180872780,3,2001
chr2,181844307,181846307,0,2001
chr2,181844850,181846850,1,2001
chr2,182320618,182322618,5,2001
chr2,182520834,182522834,2,2001
chr2,182544392,182546392,4,2001
chr2,182755442,182757442,0,2001
chr2,182849550,182851550,2,2001
chr2,183386572,183388572,3,2001
chr2,183579767,183581767,0,2001
chr2,183730498,183732498,0,2001
chr2,183902586,183904586,0,2001
chr2,183942286,183944286,2,2001
chr2,183981217,183983217,2,2001
chr2,183988082,183990082,0,2001
chr2,185462092,185464092,0,2001
chr2,186602621,186604621,3,2001
chr2,187349884,187351884,1,2001
chr2,187453789,187455789,0,2001
chr2,187463931,187465931,1,2001
chr2,187557788,187559788,2,2001
chr2,187712897,187714897,2,2001
chr2,188312021,188314021,2,2001
chr2,188418232,188420232,2,2001
chr2,189155395,189157395,4,2001
chr2,189653831,189655831,3,2001
chr2,189838098,189840098,3,2001
chr2,190043605,190045605,2,2001
chr2,190305158,190307158,1,2001
chr2,190444537,190446537,0,2001
chr2,190525124,190527124,2,2001
chr2,190539710,190541710,1,2001
chr2,190626924,190628924,0,2001
chr2,190647810,190649810,1,2001
chr2,190648097,190650097,1,2001
chr2,190926455,190928455,3,2001
chr2,191044588,191046588,0,2001
chr2,191044680,191046680,0,2001
chr2,191183771,191185771,0,2001
chr2,191207195,191209195,0,2001
chr2,191272080,191274080,1,2001
chr2,191398468,191400468,0,2001
chr2,191512795,191514795,0,2001
chr2,191512847,191514847,0,2001
chr2,191744546,191746546,0,2001
chr2,191877976,191879976,1,2001
chr2,192014986,192016986,0,2001
chr2,192015322,192017322,0,2001
chr2,192109001,192111001,0,2001
chr2,192541860,192543860,1,2001
chr2,192711006,192713006,2,2001
chr2,193058659,193060659,1,2001
chr2,196520531,196522531,5,2001
chr2,196932536,196934536,0,2001
chr2,197035336,197037336,0,2001
chr2,197225946,197227946,1,2001
chr2,197456408,197458408,3,2001
chr2,197503355,197505355,0,2001
chr2,197663492,197665492,2,2001
chr2,197674000,197676000,0,2001
chr2,197790454,197792454,1,2001
chr2,197790455,197792455,1,2001
chr2,198174521,198176521,1,2001
chr2,198298817,198300817,3,2001
chr2,198317146,198319146,2,2001
chr2,198363640,198365640,1,2001
chr2,198363720,198365720,2,2001
chr2,198379766,198381766,2,2001
chr2,198539584,198541584,3,2001
chr2,198569027,198571027,0,2001
chr2,198649074,198651074,1,2001
chr2,198650036,198652036,6,2001
chr2,198668425,198670425,3,2001
chr2,200321819,200323819,0,2001
chr2,200334989,200336989,0,2001
chr2,200714896,200716896,1,2001
chr2,200774978,200776978,1,2001
chr2,200819039,200821039,1,2001
chr2,200819459,200821459,1,2001
chr2,201169603,201171603,2,2001
chr2,201169984,201171984,2,2001
chr2,201373817,201375817,0,2001
chr2,201389864,201391864,4,2001
chr2,201449730,201451730,2,2001
chr2,201675268,201677268,1,2001
chr2,201728284,201730284,4,2001
chr2,201752849,201754849,0,2001
chr2,201753049,201755049,0,2001
chr2,201753107,201755107,0,2001
chr2,201827424,201829424,0,2001
chr2,201935394,201937394,2,2001
chr2,201935461,201937461,2,2001
chr2,201979826,201981826,1,2001
chr2,201982213,201984213,1,2001
chr2,202046620,202048620,1,2001
chr2,202097165,202099165,4,2001
chr2,202221121,202223121,0,2001
chr2,202315319,202317319,0,2001
chr2,202315391,202317391,0,2001
chr2,202482905,202484905,2,2001
chr2,202506667,202508667,0,2001
chr2,202507252,202509252,0,2001
chr2,202562417,202564417,4,2001
chr2,202644895,202646895,1,2001
chr2,202670301,202672301,2,2001
chr2,202898309,202900309,0,2001
chr2,202936975,202938975,0,2001
chr2,203102322,203104322,3,2001
chr2,203129438,203131438,1,2001
chr2,203240049,203242049,3,2001
chr2,203498900,203500900,2,2001
chr2,203735708,203737708,0,2001
chr2,203775940,203777940,0,2001
chr2,203775949,203777949,0,2001
chr2,203878601,203880601,1,2001
chr2,204191961,204193961,2,2001
chr2,204399059,204401059,1,2001
chr2,204570197,204572197,5,2001
chr2,204731510,204733510,2,2001
chr2,204800470,204802470,0,2001
chr2,205409515,205411515,0,2001
chr2,206546223,206548223,1,2001
chr2,206949906,206951906,0,2001
chr2,207023243,207025243,1,2001
chr2,207023317,207025317,1,2001
chr2,207081771,207083771,3,2001
chr2,207138364,207140364,0,2001
chr2,207138751,207140751,1,2001
chr2,207307367,207309367,2,2001
chr2,207507950,207509950,4,2001
chr2,207582120,207584120,5,2001
chr2,207629111,207631111,1,2001
chr2,207629273,207631273,1,2001
chr2,207803277,207805277,1,2001
chr2,208029740,208031740,1,2001
chr2,208030580,208032580,0,2001
chr2,208393615,208395615,0,2001
chr2,208488712,208490712,1,2001
chr2,208489102,208491102,1,2001
chr2,208575263,208577263,1,2001
chr2,208633143,208635143,2,2001
chr2,208889284,208891284,1,2001
chr2,208988313,208990313,0,2001
chr2,208993554,208995554,2,2001
chr2,209009877,209011877,0,2001
chr2,209027297,209029297,1,2001
